step,N,a,z,Phi,dot_Phi,rho_b,rho_c,rho_r,V,H_dimensionless
537.0,-0.315000000000042,0.7297888742690262,0.3702593109570542,0.0,0.0,0.3859220081161891,1.9296100405809473,0.0009518638154484802,0.69991,1.0027285961336672
538.0,-0.310000000000042,0.7334469562242585,0.3634251141322351,0.0,0.0,0.380176377953284,1.900881889766422,0.0009330156490966051,0.69991,0.9969789839591743
539.0,-0.305000000000042,0.7371233743915968,0.35662500300628097,0.0,0.0,0.37451628907922646,1.872581445396134,0.0009145407014437312,0.69991,0.9912823807534703
540.0,-0.300000000000042,0.7408182206816868,0.3498588075760598,0.0,0.0,0.3689404679501422,1.8447023397507125,0.0008964315822644814,0.69991,0.9856384122795945
541.0,-0.295000000000042,0.7445315874658781,0.3431263586863331,0.0,0.0,0.363447659982755,1.8172382999137766,0.0008786810476697455,0.69991,0.9800467065305615
542.0,-0.290000000000042,0.7482635675785337,0.33642748802552824,0.0,0.0,0.35803662927210045,1.7901831463605036,0.000861281997209028,0.69991,0.9745068937039925
543.0,-0.285000000000042,0.7520142543193511,0.32976202812152944,0.0,0.0,0.3527061583134416,1.7635307915672094,0.000844227471030173,0.69991,0.9690186061770059
544.0,-0.280000000000042,0.7557837414556937,0.3231298123374926,0.0,0.0,0.34745504772832575,1.7372752386416301,0.0008275106470953307,0.69991,0.9635814784813739
545.0,-0.275000000000042,0.7595721232249366,0.31653067486767683,0.0,0.0,0.34228211599471897,1.7114105799735961,0.0008111248384520514,0.69991,0.9581951472789467
546.0,-0.270000000000042,0.7633794943368212,0.30996445073330237,0.0,0.0,0.33718619918115866,1.6859309959057946,0.0007950634905584151,0.69991,0.9528592513373476
547.0,-0.265000000000042,0.7672059499758235,0.3034309757784235,0.0,0.0,0.33216615068486427,1.6608307534243227,0.0007793201786611277,0.69991,0.9475734315059438
548.0,-0.260000000000042,0.771051585803534,0.2969300866658262,0.0,0.0,0.32722084097374654,1.6361042048687342,0.0007638886052255336,0.69991,0.9423373306920946
549.0,-0.25500000000004197,0.7749164979610484,0.290461620872944,0.0,0.0,0.32234915733225833,1.611745786661293,0.0007487625974165185,0.69991,0.9371505938376834
550.0,-0.25000000000004197,0.7788007830713722,0.28402541668779535,0.0,0.0,0.3175500036110286,1.5877500180551443,0.0007339361046292922,0.69991,0.9320128678959324
551.0,-0.24500000000004196,0.7827045382418353,0.2776213132049403,0.0,0.0,0.3128222999802244,1.5641114999011234,0.0007194031960690668,0.69991,0.9269238018085083
552.0,-0.24000000000004196,0.7866278610665204,0.271249150321458,0.0,0.0,0.30816498268658465,1.5408249134329244,0.0007051580583786591,0.69991,0.9218830464829197
553.0,-0.23500000000004195,0.7905708496287024,0.2649087687329448,0.0,0.0,0.3035770038140709,1.5178850190703554,0.0006911949933130709,0.69991,0.9168902547702095
554.0,-0.23000000000004195,0.7945336025033006,0.2586000099295307,0.0,0.0,0.299057331048082,1.495286655240411,0.0006775084154601143,0.69991,0.9119450814429476
555.0,-0.22500000000004194,0.7985162187593435,0.2523227161919168,0.0,0.0,0.29460494744317905,1.473024737215896,0.0006640928500061729,0.69991,0.9070471831735255
556.0,-0.22000000000004194,0.8025187979624449,0.24607673058743296,0.0,0.0,0.2902188511942681,1.4510942559713411,0.000650942930546203,0.69991,0.902196218512757
557.0,-0.21500000000004194,0.806541440177293,0.23986189696611393,0.0,0.0,0.28589805541119,1.4294902770559508,0.0006380533969371003,0.69991,0.8973918478687888
558.0,-0.21000000000004193,0.8105842459701531,0.23367805995679491,0.0,0.0,0.28164158789666593,1.4082079394833305,0.0006254190931935725,0.69991,0.8926337334863219
559.0,-0.20500000000004193,0.8146473164113804,0.227525064963229,0.0,0.0,0.27744849092754886,1.387242454637745,0.0006130349654256762,0.69991,0.8879215394261514
560.0,-0.20000000000004192,0.8187307530779475,0.22140275816022115,0.0,0.0,0.2733178210393317,1.3665891051966594,0.0006008960598171937,0.69991,0.8832549315450227
561.0,-0.19500000000004192,0.8228346580559839,0.21531098648978175,0.0,0.0,0.2692486488138641,1.3462432440693215,0.0005889975206440405,0.69991,0.8786335774758117
562.0,-0.1900000000000419,0.8269591339433277,0.2092495976573021,0.0,0.0,0.26524005867022915,1.3262002933511465,0.0005773345883319112,0.69991,0.8740571466080288
563.0,-0.1850000000000419,0.8311042838520908,0.20321844012774593,0.0,0.0,0.2612911486587339,1.30645574329367,0.0005659025975523855,0.69991,0.869525310068652
564.0,-0.1800000000000419,0.835270211411237,0.19721736312186033,0.0,0.0,0.25740103025796685,1.287005151289835,0.0005546969753567355,0.69991,0.8650377407032903
565.0,-0.1750000000000419,0.8394570207691722,0.19124621661240804,0.0,0.0,0.25356882817487714,1.2678441408743866,0.0005437132393466849,0.69991,0.8605941130576811
566.0,-0.1700000000000419,0.8436648165963483,0.1853048513204152,0.0,0.0,0.24979368014782954,1.2489684007391486,0.0005329469958813897,0.69991,0.8561941033595244
567.0,-0.1650000000000419,0.8478937040878803,0.17939311871143993,0.0,0.0,0.2460747367525922,1.2303736837629617,0.0005223939383199236,0.69991,0.8518373895006555
568.0,-0.1600000000000419,0.8521437889661756,0.17351087099185936,0.0,0.0,0.24241116121121245,1.2120558060560631,0.0005120498452985643,0.69991,0.84752365101956
569.0,-0.15500000000004188,0.8564151774835776,0.16765796110517406,0.0,0.0,0.2388021292037384,1.1940106460186928,0.0005019105790421913,0.69991,0.8432525690842322
570.0,-0.15000000000004188,0.8607079764250217,0.1618342427283319,0.0,0.0,0.2352468286827433,1.1762341434137173,0.000491972083709121,0.69991,0.8390238264753809
571.0,-0.14500000000004187,0.8650222931107051,0.15603957026806992,0.0,0.0,0.2317444596906116,1.1587222984530587,0.0004822303837687161,0.69991,0.8348371075699816
572.0,-0.14000000000004187,0.8693582353987694,0.15027379885727532,0.0,0.0,0.22829423417954503,1.1414711708977259,0.0004726815824111197,0.69991,0.8306920983251822
573.0,-0.13500000000004186,0.8737159116879979,0.1445367843513623,0.0,0.0,0.22489537583424848,1.1244768791712432,0.00046332185998848016,0.69991,0.8265884862625579
574.0,-0.13000000000004186,0.8780954309205246,0.1388283833246695,0.0,0.0,0.2215471198972559,1.10773559948628,0.00045414747248704066,0.69991,0.822525960452723
575.0,-0.12500000000004186,0.8824969025845585,0.13314845306687362,0.0,0.0,0.2182487129968565,1.091243564984283,0.00044515475002948374,0.69991,0.8185042115002971
576.0,-0.12000000000004185,0.8869204367171204,0.1274968515794228,0.0,0.0,0.21499941297758313,1.0749970648879161,0.0004363400954069316,0.69991,0.8145229315292288
577.0,-0.11500000000004185,0.891366143906794,0.12187343757198543,0.0,0.0,0.21179848873322393,1.0589924436661202,0.00042769998264001447,0.69991,0.8105818141684783
578.0,-0.11000000000004184,0.8958341352964908,0.11627807045891791,0.0,0.0,0.20864522004232058,1.0432261002116034,0.0004192309555684319,0.69991,0.8066805545380593
579.0,-0.10500000000004184,0.900324522586228,0.11071061035575158,0.0,0.0,0.20553889740611528,1.0276944870305769,0.00041092962646844253,0.69991,0.8028188492354426
580.0,-0.10000000000004183,0.9048374180359218,0.1051709180756939,0.0,0.0,0.20247882188891056,1.0123941094445532,0.0004027926746977296,0.69991,0.79899639632232
581.0,-0.09500000000004183,0.9093729344681933,0.09965885512614903,0.0,0.0,0.19946430496080586,0.9973215248040297,0.0003948168453670995,0.69991,0.7952128953117319
582.0,-0.09000000000004182,0.91393118527119,0.09417428370525616,0.0,0.0,0.19649466834277535,0.9824733417138771,0.00038699894803848273,0.69991,0.7914680471555565
583.0,-0.08500000000004182,0.918512284401419,0.08871706669844426,0.0,0.0,0.19356924385405228,0.9678462192702618,0.0003793358554487164,0.69991,0.7877615542323626
584.0,-0.08000000000004182,0.9231163463865972,0.08328706767500371,0.0,0.0,0.19068737326178553,0.9534368663089281,0.0003718245022585969,0.69991,0.7840931203356253
585.0,-0.07500000000004181,0.9277434863285141,0.0778841508846766,0.0,0.0,0.1878484081329344,0.9392420406646725,0.00036446188382670367,0.69991,0.7804624506623052
586.0,-0.0700000000000418,0.9323938199059092,0.0725081812542614,0.0,0.0,0.1850517096883685,0.9252585484418431,0.0003572450550075024,0.69991,0.77686925180179
587.0,-0.0650000000000418,0.9370674633773642,0.06715902438423726,0.0,0.0,0.18229664865913967,0.9114832432956989,0.00035017112897324753,0.69991,0.7733132317251985
588.0,-0.060000000000041805,0.9417645335842093,0.06183654654540405,0.0,0.0,0.17958260514489385,0.8979130257244697,0.0003432372760592128,0.69991,0.7697940997750465
589.0,-0.05500000000004181,0.9464851479534443,0.0565406146755385,0.0,0.0,0.17690896847439092,0.884544842371955,0.0003364407226317875,0.69991,0.7663115666552732
590.0,-0.05000000000004181,0.9512294245006743,0.05127109637606786,0.0,0.0,0.17427513706810102,0.8713756853405055,0.00032977874997898606,0.69991,0.7628653444216276
591.0,-0.04500000000004181,0.9559974818330599,0.04602785990876068,0.0,0.0,0.1716805183028467,0.8584025915142338,0.0003232486932229272,0.69991,0.7594551464724132
592.0,-0.040000000000041815,0.960789439152283,0.04081077419243173,0.0,0.0,0.16912452837846012,0.8456226418923009,0.0003168479402538469,0.69991,0.7560806875395895
593.0,-0.03500000000004182,0.965605416257526,0.03561970879966658,0.0,0.0,0.16660659218642562,0.8330329609321284,0.00031057393068522,0.69991,0.7527416836802293
594.0,-0.030000000000041816,0.9704455335484676,0.030454533953560015,0.0,0.0,0.16412614318047788,0.8206307159023898,0.0003044241548295713,0.69991,0.749437852268329
595.0,-0.025000000000041815,0.9753099120282919,0.025315120524471713,0.0,0.0,0.16168262324912658,0.8084131162456332,0.00029839615269456704,0.69991,0.7461689119869697
596.0,-0.020000000000041814,0.9801986733067143,0.02020134002679841,0.0,0.0,0.1592754825900789,0.7963774129503949,0.0002924875129989854,0.69991,0.7429345828208279
597.0,-0.015000000000041813,0.9851119396030215,0.01511306461576134,0.0,0.0,0.15690417958653186,0.7845208979326597,0.0002866958722081716,0.69991,0.7397345860490323
598.0,-0.010000000000041812,0.9900498337491267,0.01005016708421036,0.0,0.0,0.1545681806853061,0.7728409034265309,0.00028101891358859265,0.69991,0.7365686442383642
599.0,-0.005000000000041812,0.9950124791926407,0.005012520859443148,0.0,0.0,0.1522669602767942,0.7613348013839715,0.00027545436628111314,0.69991,0.7334364812367978
600.0,-4.181203994146898e-14,0.9999999999999581,4.196643033083092e-14,0.0,0.0,0.1500000005766964,0.7500000028834825,0.00027000000439262114,0.69991,0.7303378221673793
